id,address,categories,primaryCategories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.description,menus.name,name,postalCode,priceRangeMin,priceRangeMax,province,Median_Price
AVwdGTzw_7pvs4fz2Pi2,232 Vanderbilt Ave,"Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place and Italian Restaurant Clinton Hill,Pizza Place",Accommodation & Food Services,Brooklyn,US,us/ny/brooklyn/232vanderbiltave/-1694562254,40.69048819,-73.96951834,,16.0,16.0,,Pizza Inferno (spicy),Graziella's,11205,25,40,NY,15.5
AVwcwKzeByjofQCxhzHV,4131 FM 528,Pizza Place,Accommodation & Food Services,Friendswood,US,us/tx/friendswood/4131fm528/1862305306,29.52122846,-95.1613643,,11.99,11.99,,Cheese Lovers Pizza,Saruzzo's New York,77546,0,25,TX,10.99
AVwdXdykIN2L1WUfvEYi,3489 Mission St,"Pizza,Indian Restaurant,Restaurant,Pizza Place,Fusion",Accommodation & Food Services,San Francisco,US,us/ca/sanfrancisco/3489missionst/1696032925,37.7411235,-122.4225235,http://zantepizzaandindian.com/10071,17.99,17.99,"Topped with Spinach, Egg Plant, Cauliflower, Ginger, Garlic, Green Onions, Cilantro",The Best Indian Pizza Vegan,Zante Pizza and Indian Cuisine,94110,25,40,CA,17.49
AVwcgOGXIN2L1WUflpvj,2220 Wildcat Reserve,Pizza Place,Accommodation & Food Services,Littleton,US,us/co/littleton/2220wildcatreserve/-1399973405,39.53555771,-105.0149,,17.5,17.5,,Ranch Chicken Pizza,Abo's Pizza,80129,0,25,CO,17.5
AVzA2ftKLD2H7whiWGHD,3525 W 3500 S,"Restaurant,Pizza Place",Accommodation & Food Services,West Valley City,US,us/ut/westvalleycity/3525w3500s/1112396794,40.695556,-111.975229,,14.0,14.0,Red sauce mushrooms olives mixed onions green peppers and Roma tomatoes,Garden Veggie Pizza Baking Required,Papa Murphy's,84119,0,25,UT,14.0
AVwdKBFEIN2L1WUfsyKQ,190 New Hyde Park Rd,Pizza Place,Accommodation & Food Services,Franklin Square,US,us/ny/franklinsquare/190newhydeparkrd/-1640302401,40.712871,-73.676519,,16.25,3.22,,White Pizza,Olivetto's,11010,0,25,NY,16.25
AVwdzh-u_7pvs4fz9a8S,476 E Meadow Ave,Pizza Place,Accommodation & Food Services,East Meadow,US,us/ny/eastmeadow/476emeadowave/-63672102,40.712326,-73.557532,,16.25,15.25,,White Ricotta Pizza,Pietro's Pizza,11554,0,25,NY,16.25
AVwcju0UkufWRAb5wgHH,2162 Merrick Mall,"Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place",Accommodation & Food Services,Merrick,US,us/ny/merrick/2162merrickmall/-1114914867,40.66634518,-73.55124868,,14.95,14.95,,Pizzaiola,Milos Ristorante,11566,0,25,NY,14.95
AVwd-PDjByjofQCxuJNK,17098 Magnolia St,Pizza Place,Accommodation & Food Services,Fountain Valley,US,us/ca/fountainvalley/17098magnoliast/274045439,33.71446,-117.9718,,7.89,7.89,,A Mini Pizza,Rocco's Pizzeria,92708,0,25,CA,4.87
AVwdWS6UkufWRAb5494O,1595 Bowis Dr,"Pizza,Caterers,Pizza Place,Restaurants",Accommodation & Food Services,Point of Rocks,US,us/md/pointofrocks/1595bowisdr/-764750354,39.275632,-77.52932668,http://www.yellowpages.com/point-of-rocks-md/mip/aroma-house-15386621/menu?lid=15386621,8.49,5.49,,Pizza Burger,Aroma House,21777,0,25,MD,8.49
AVwehs0ekufWRAb5DwjY,395 S Main St,Pizza Place,Accommodation & Food Services,Canandaigua,US,us/ny/canandaigua/395smainst/1255882315,42.882185,-77.276833,,20.5,20.5,,Sheet Pizza,Faro's New York style pizza,14424,0,25,NY,20.5
AVweAwkh_7pvs4fz_QGV,2238 John Rolfe Pkwy,Pizza Place,Accommodation & Food Services,Henrico,US,us/va/henrico/2238johnrolfepkwy/1541404618,37.62218632,-77.62509929,,3.1,3.1,,Cheese Pizza Slice,Rudino's,23233,0,25,VA,9.45
AVweAM02IN2L1WUf1H4U,7124 Highway 9,Pizza Place,Accommodation & Food Services,Inman,US,us/sc/inman/7124highway9/1108010016,35.092179,-82.039092,,9.99,7.99,,Chocolate Chip Pizza,Pepperoni Express Pizza Co.,29349,0,25,SC,9.99
AVwda8_IIN2L1WUfvpHg,104 N Elm St,"Pizza,Delicatessens,American restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Greensboro,US,us/nc/greensboro/104nelmst/859567431,36.07275,-79.78997,,11.95,11.95,"Includes garlic ricotta cheese sauce, tomato, spinach, black olives, feta and extra cheese.",Greek White Pizza,Venice Italian Pizza & Subs,27401,0,25,NC,11.95
AVwdcBKvIN2L1WUfv0n1,10314 Bristow Center Dr,Pizza Place,Accommodation & Food Services,Bristow,US,us/va/bristow/10314bristowcenterdr/-480867162,38.73363092,-77.55097328,,12.0,12.0,,Vegetable Pizza Primavera,Tony's New York Pizza,20136,25,40,VA,10.75
AVzoIKPXFcQ3k02bC0HM,305 E Market St Ste G,"Restaurant,Pizza Place",Accommodation & Food Services,Leesburg,US,us/va/leesburg/305emarketststeg/1647223562,39.112,-77.55995,,14.99,14.99,,Buffalo Chicken Pizza,La Villa Roma,20176,0,25,VA,13.99
AVwdCG7__7pvs4fz1jSw,110 S Mountain Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Upland,US,us/ca/upland/110smountainave/-1005260472,34.094086,-117.669716,,10.5,10.5,,Cheese Pizza,Petrilli's Pizza,91786,0,25,CA,20.75
AVwcjq1F_7pvs4fzwazt,178 Sunset Ave,Pizza Place,Accommodation & Food Services,Edmonds,US,us/wa/edmonds/178sunsetave/-983435946,47.81249,-122.38166,,22.0,13.0,,Gyro Pizza,Evviva Woodfired Pizza,98020,0,25,WA,22.0
AVwc-BdykufWRAb507i1,3471 Kelly St,"Restaurant,Pizza Place and Sandwich Place,wich Place,Pizza Place,Pizza Restaurant,Sandwich Place",Accommodation & Food Services,Hudsonville,US,us/mi/hudsonville/3471kellyst/-372026347,42.865546,-85.86782,,8.0,8.0,,French Bread Pizza,DJ's Pizza Plus,49426,0,25,MI,6.375
AVwdeJt7IN2L1WUfwJsg,101B 1st Ave W,Pizza Place,Accommodation & Food Services,Hendersonville,US,us/nc/hendersonville/101b1stavew/-1763562648,35.31423303,-82.46009469,,13.95,7.25,,Roasted Salmon Pizza,West First Wood Fired Pizza,28792,0,25,NC,13.95
AVwd1UShIN2L1WUfznrC,110 Cherry St,Pizza Place,Accommodation & Food Services,Black Mountain,US,us/nc/blackmountain/110cherryst/-1529403395,35.61666607,-82.32092707,,6.5,6.5,,Olive Oil & Garlic Pizza,My Father's Pizza,28711,25,40,NC,8.5
AVwcqkyx_7pvs4fzxob-,1388 US Rt 12,Pizza Place,Accommodation & Food Services,Fox Lake,US,us/il/foxlake/1388usrt12/-84989424,42.36450043,-88.17008329,,7.45,7.45,,"6"" Individual Pepperoni Stuffed Deep Dish Pizza",Giordano's,60020,0,25,IL,7.45
AVwdJzRi_7pvs4fz2zZ9,47 E Pike St,Pizza Place,Accommodation & Food Services,Canonsburg,US,us/pa/canonsburg/47epikest/-327574287,40.25916276,-80.18519348,,4.69,4.69,,Pita Pizza 1 Topping,Big Fella's Pizza and Wings,15317,0,25,PA,7.09
AVzA9yyULD2H7whiWH3l,431 S Trooper Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Norristown,US,us/pa/norristown/431strooperrd/1455064153,40.131535,-75.40094,,2.75,2.75,,Pizza Bread,Affamato's Pizza & Italian Restaurant,19403,0,25,PA,3.65
AVwduX_iIN2L1WUfynwG,3904 N 1st Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Evansville,US,us/in/evansville/3904n1stave/-1754876871,38.014819,-87.574572,,5.0,5.0,,Pizza Sauce Available,Mama Roma's Pizza X-Press,47710,0,25,IN,7.495
AVwc2c9NByjofQCxi4L0,401 E Braddock Rd,Pizza Place,Accommodation & Food Services,Alexandria,US,us/va/alexandria/401ebraddockrd/465981573,38.81344473,-77.05597696,,9.0,9.0,,Breakfast Pizza,Lena's Wood-Fire Pizza & Tap,22301,0,25,VA,9.0
AVwct5uE_7pvs4fzyNK7,10001 SW Nimbus Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Portland,US,us/or/portland/10001swnimbusave/757774340,45.447275,-122.789648,,6.0,6.0,artichokesampcomma black olivesampcomma canadian baconampcomma chicken breastampcomma extra cheeseampcomma feta cheeseampcomma fresh spinachampcomma fresh tomatoampcomma garlicampcomma gorgonzolaampcomma green peppersampcomma ground beefampcomma italian sausageampcomma jalapenosampcomma mushroomsampcomma pepperoniampcomma pineappleampcomma red onionampcomma salamiampcomma sundried tomato same size of equal or lesser value same size of equal or lesser value,2nd Pizza Deal,Bellagios Pizza,97223,0,25,OR,11.495
AVwcrUGSIN2L1WUfnqdk,9055 Sw Barbur Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Portland,US,us/or/portland/9055swbarburblvd/757774340,45.459426,-122.708536,,16.99,16.99,,2nd Pizza Deal,Bellagios Pizza,97219,0,25,OR,16.99
AVzA2dZ--gnIPe8DSdcE,50 2nd Ave,"Restaurant,Pizza Place",Accommodation & Food Services,New York,US,"us/ny/newyork/502ndave/48490461,us/ny/newyork/502ndave/48490461",40.725307,-73.989947,,18.0,18.0,Fresh mozzarella Pecorino Gorgonzola Parmigiana and caramelized onions,Quattro Formaggi Pizza,Proto's Pizza,10003,0,25,NY,17.75
AVwdD7Q0ByjofQCxlGs4,1500 145th PL SE,"Restaurant,Pizza Place",Accommodation & Food Services,Bellevue,US,us/wa/bellevue/1500145thplse/-447384370,47.596796,-122.149314,,16.0,16.0,,Medium Chicken Bacon Artichoke Gluten Free Crust Pizza,Papa Murphy's Pizza,98007,0,25,WA,16.0
AWEKjUzmRxPSIh2RrcoG,366 Waterloo Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Akron,US,us/oh/akron/366waterloord/-874863116,41.028853,-81.513656,,10.0,10.0,,Large Deep Dish Pizza,Hungry Howie's Pizza,44320,25,40,OH,9.995000000000001
AVzBEQtQFcQ3k02bBdtj,329 Castle Shannon Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Pittsburgh,US,us/pa/pittsburgh/329castleshannonblvd/-2063707566,40.376106,-80.036625,,32.99,32.99,9ampquot No substitutions,The Quack Attack Pan Pizza,Caliente Pizza and Draft House,15234,0,25,PA,32.99
AVwcyCUn_7pvs4fzy6E0,1969 Drew St,Pizza Place,Accommodation & Food Services,Clearwater,US,us/fl/clearwater/1969drewst/1266540603,27.9677018,-82.75553584,,6.99,6.99,,Philly Pizza Steak,Westshore Pizza XIV,33765,0,25,FL,6.99
AVwdD9Fn_7pvs4fz13Fe,1906 N Main Ave,"Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place,Pizza Place and Italian Restaurant Tobin Hill",Accommodation & Food Services,San Antonio,US,us/tx/sanantonio/1906nmainave/-138319122,29.44742758,-98.49405706,,6.5,6.5,,Combo Pizza,Main St. Pizza,78212,0,25,TX,6.5
AVwcrwv2_7pvs4fzx13Q,400 Main St,Pizza Place,Accommodation & Food Services,Buffalo,US,us/ny/buffalo/400mainst/488129778,42.88525446,-78.87497322,,19.99,2.99,,Greek Pizza,Gino & Joe's Pizza,14202,0,25,NY,12.919999999999998
AVwchhGsByjofQCxfLUK,350 E Bell Rd,"Pizza,Restaurant,Chain Restaurant,Pizza Place",Accommodation & Food Services,Phoenix,US,us/az/phoenix/350ebellrd/775330975,33.64175,-112.069405,http://www.singlepage.com/rays-pizza-18,5.95,5.95,(sauce and mozzarella cheese),Chicken Pizza Steak,Ray's Pizza,85022,0,25,AZ,5.5
AVwclVcuIN2L1WUfmmaY,1919 W Montrose Ave,Pizza Place,Accommodation & Food Services,Chicago,US,us/il/chicago/1919wmontroseave/-440953584,41.96149721,-87.67677132,,13.75,13.75,,The Veggie Pizza,Chicago's Pizza and Pasta,60613,25,40,IL,13.75
AVwdWphmByjofQCxoO1i,1324 W Morse Ave,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,Chicago,US,us/il/chicago/1324wmorseave/2110593148,42.00793,-87.66483,http://www.singlepage.com/jb-albertos,18.15,18.15,,Veggie Deluxe Deep Dish Pizza,J.B. Alberto's Pizza,60626,0,25,IL,15.35
AVwdA7OUIN2L1WUfrT89,1954 N Halsted St,"Pizza,Italian Restaurant,Restaurant,Italian,Pizza Place",Accommodation & Food Services,Chicago,US,us/il/chicago/1954nhalstedst/1757870435,41.917618,-87.64851,,17.95,17.95,,Vacche Rosse Pizza,Stella Barra Pizzeria,60614,40,55,IL,17.95
AVwcmXye_7pvs4fzw5dS,2758 Alki Ave SW,"Pizza Place,Restaurants,Pizza Place Alki",Accommodation & Food Services,Seattle,US,us/wa/seattle/2758alkiavesw/895933286,47.5786,-122.4115,http://www.citysearch.com/profile/menu/10792549?singlePlatformId=pegasus-pizza,19.75,19.75,"With fresh mozzarella, tomatoes and basil",Margarita Pizza,Pegasus Pizza,98116,25,40,WA,19.75
AVwdFtaQByjofQCxlYvA,1880 Mendocino Ave,"Pizza,Food and Beverage,Pizza Place,Restaurants",Accommodation & Food Services,Santa Rosa,US,us/ca/santarosa/1880mendocinoave/-251955571,38.45832,-122.7168,,24.99,15.99,"Bermuda onion, fresh garlic and parmesan cheese",Fresh Mozzarella and Basil Pizza,Mombo's Pizza,95401,0,25,CA,24.99
AVwclXrjkufWRAb5wyja,508 N Bell Blvd,Pizza Place,Accommodation & Food Services,Cedar Park,US,us/tx/cedarpark/508nbellblvd/246745537,30.51521712,-97.82589885,,14.99,14.99,,Supreme Pizza,Niki's Pizza and Pasta,78613,0,25,TX,15.969999999999999
AVzBFi5vFcQ3k02bBeMh,2210 Edgewood Rd SW Ste 500,"Pizza,Take Out Restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Cedar Rapids,US,us/ia/cedarrapids/2210edgewoodrdswste500/1770159848,41.95758,-91.71659,,9.99,9.99,,White Garlic Chicken Pizza,Little Caesars Pizza,52404,0,25,IA,9.99
AVweB1Y_ByjofQCxupW5,2025 Renaissance Park Pl,"Pizza,Pizza Place,Restaurants",Accommodation & Food Services,Cary,US,us/nc/cary/2025renaissanceparkpl/-1079031022,35.826122,-78.77087,http://www.yellowpages.com/cary-nc/mip/ruckus-pizza-pasta-spirits-508850633/menu,2.99,2.99,,Huge Slice of Pizza,Ruckus Pizza Pasta & Spirits,27513,0,25,NC,5.74
AVwdZTs9IN2L1WUfvXvV,201 Oglewood Ln,Pizza Place,Accommodation & Food Services,Gatlinburg,US,us/tn/gatlinburg/201oglewoodln/-134824871,35.72038292,-83.4984109,,12.99,12.99,,Cheese Pizza (Red Or White),Ogle's Brick Oven Pizza,37738,0,25,TN,12.99
AVwc2w_3kufWRAb5zu2p,980 Trenton Rd,"Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place",Accommodation & Food Services,Fairless Hills,US,us/pa/fairlesshills/980trentonrd/85230311,40.187706,-74.82806,,14.0,14.0,,Cosmos Pizza,Cosmos Restaurant,19030,25,40,PA,11.0
AVwdecV9kufWRAb56R0c,25042 Riding Plz,"Restaurant,Pizza Place,Pizza Place South Riding Market Square",Accommodation & Food Services,Chantilly,US,us/va/chantilly/25042ridingplz/-193077368,38.92428453,-77.5190882,,3.65,3.65,,Pizza Fries,Manhattan Pizza,20152,0,25,VA,6.075
AVwdb-UN_7pvs4fz55QD,275 S Chickasaw Trl,"Pizza,Restaurant,Italian,Pizza Place",Accommodation & Food Services,Orlando,US,us/fl/orlando/275schickasawtrl/-1536471204,28.539877,-81.27588,,8.49,8.49,,Pizza Boat,Italian Village Pizza,32825,0,25,FL,11.24
AV0dSU4e3D1zeR_xEjr6,28630 Harper Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Saint Clair Shores,US,us/mi/saintclairshores/28630harperave/-525763982,42.504138,-82.89802,,10.25,10.25,Our chicken Caesar pizza recipe was named the best pizza in the American pan division out of a pool of the worldampaposs best pizza chefs at the 2012 International Pizza Challenge in Las Vegas Topped with our brick and mozzarella cheese blendampcomma tender white mea,The ampquotChicken Caesarampquot Pizza,Detroit Style Pizza,48081,0,25,MI,8.75
AVwdIfwEIN2L1WUfsiCm,100 Route 32,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Central Valley,US,us/ny/centralvalley/100route32/1361449991,41.32077786,-74.12579386,,10.95,10.95,,Pizza Insalata,Cosimos Restaurant & Bar,10917,25,40,NY,10.95
AVwdC4IfkufWRAb51ua9,238 Main St,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Poughkeepsie,US,us/ny/poughkeepsie/238mainst/-119175511,41.70390556,-73.92775287,,5.0,5.0,,Pizza,Main Street Pizza & Cafe,12601,0,25,NY,7.25
AVwcqvpWIN2L1WUfnj0O,194 Main St,Pizza Place,Accommodation & Food Services,New Paltz,US,us/ny/newpaltz/194mainst/1460061348,41.74558177,-74.07830924,,14.0,14.0,,San Giorgio Pizza,La Bella Pizza Bistro,12561,0,25,NY,18.0
AVwc02Ro_7pvs4fzzX_E,126 Windemere Rd,Pizza Place,Accommodation & Food Services,Greenwood Lake,US,us/ny/greenwoodlake/126windemererd/-1361270288,41.225893,-74.290764,,20.5,17.95,,White Pizza,Planet Pizza,10925,0,25,NY,20.5
AVwdbr0DByjofQCxpD_G,3434 North Rd,Pizza Place,Accommodation & Food Services,Poughkeepsie,US,us/ny/poughkeepsie/3434northrd/1083966850,41.724173,-73.93110912,,13.75,13.75,,Pizza Melanzane and Carciofini,Giacomo's Pizza,12601,0,25,NY,13.75
AVwcpcq4_7pvs4fzxcL8,1581 Route 202,Pizza Place,Accommodation & Food Services,Pomona,US,us/ny/pomona/1581route202/-1527433724,41.1823027,-74.04695216,,22.95,22.95,,Lasagna Pizza,Avanti Italian Restaurant & Pizzeria,10970,0,25,NY,17.95
AV1TsK8v-gnIPe8DWqhQ,686 8th Ave,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/6868thave/-1559498545,40.758102,-73.98905,http://www.singlepage.com/famiglia,16.5,16.5,,Pizza Piccante,Famous Famiglia,10036,0,25,NY,16.5
AVwdTYIXByjofQCxnr4Z,22 E Main St,Pizza Place,Accommodation & Food Services,East Islip,US,us/ny/eastislip/22emainst/-1535642039,40.73105,-73.189884,,14.25,14.25,,Veal Pizzaiola,Martino's Pizza,11730,0,25,NY,14.25
AVwcqY9-IN2L1WUfnfw-,4235 Green Bay Rd,"Bar,Bar & Grills,Pizza Place,Pizza Place and Bar,Restaurants",Accommodation & Food Services,Kenosha,US,us/wi/kenosha/4235greenbayrd/109526418,42.598385,-87.87987,,19.0,7.0,,Truffle & Mushroom Pizza,Slice,53144,0,25,WI,19.0
AVwcu_U-IN2L1WUfoS7r,814 Cape Coral Pkwy E,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place,Restaurants",Accommodation & Food Services,Cape Coral,US,us/fl/capecoral/814capecoralpkwye/1114087253,26.562656,-81.95717,,18.0,18.0,,Steak Pizzaiola,Papa Joe's,33904,25,40,FL,15.0
AVzA_7AI3D1zeR_xBDuB,333 N Tejon St,"Restaurant,Pizza Place",Accommodation & Food Services,Colorado Springs,US,us/co/coloradosprings/333ntejonst/-1000069789,38.83927,-104.82276,,5.99,5.99,,Pizza,Louie's Pizza,80903,0,25,CO,3.42
AVwdYWky_7pvs4fz5R4g,2801 N Lincoln Ave,"Pizza,Restaurant,Italian,Chain Restaurant,Pizza Place Lakeview,Pizza Place",Accommodation & Food Services,Chicago,US,us/il/chicago/2801nlincolnave/-1044420947,41.932777,-87.65895,,24.95,24.95,"Large Sausage, pepperoni, capicola ham and beacon",New Four Meat Pizza,Gino's East,60657,25,40,IL,17.75
AVwc4ykZIN2L1WUfp-Yt,3702 N Broadway St,"Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Chicago,US,us/il/chicago/3702nbroadwayst/-796950554,41.949273,-87.648615,,10.5,10.5,Made with a thick crust topped with pizza sauce and mozzarella cheese. Please allow 45 minutes cooking time.,Traditional Pan Cheese Pizza,Panino's,60613,0,25,IL,12.25
AVwc87t_ByjofQCxj-V0,1512 W Berwyn Ave,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Chicago,US,us/il/chicago/1512wberwynave/247539148,41.978075,-87.66882984,,7.5,7.5,,Pizza Bread,Ranalli's,60640,0,25,IL,11.995000000000001
AWEKUD2NRxPSIh2RrNAV,9432 S Power Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Higley,US,us/az/higley/9432spowerrd/1983960309,33.363197,-111.687682,,12.05,12.05,chickenampcomma spinachampcomma tomato and Alfredo sauce,Alfredo Pizza,Rosati's Pizza,85236,0,25,AZ,10.475
AVwdC-I7ByjofQCxk8Su,1201 W Grand Ave,"Pizza,Restaurant,Pizza Place Fulton Market,Pizza Place",Accommodation & Food Services,Chicago,US,us/il/chicago/1201wgrandave/1529747556,41.89086,-87.65759,http://www.singlepage.com/salernos,25.25,25.25,,Meat Lover's Pizza,Salerno's Restaurant,60642,0,25,IL,26.125
AVwdeFLg_7pvs4fz6N3A,1667 Ooltewah Ringgold Rd,Pizza Place,Accommodation & Food Services,Ooltewah,US,us/tn/ooltewah/1667ooltewahringgoldrd/-1795420554,34.99892556,-85.09614944,,2.0,2.0,,Pizza By the Slice,Rosselli's Pizza,37363,0,25,TN,2.0
AVwctgW0kufWRAb5yM2W,8900 E Pinnacle Peak Rd,Pizza Place,Accommodation & Food Services,Scottsdale,US,us/az/scottsdale/8900epinnaclepeakrd/-2032715050,33.70006249,-111.8886217,,12.0,12.0,,Margherita Pizza,LAMP Pizzeria,85255,0,25,AZ,12.0
AVzA0ysfFcQ3k02bBWnP,7137 Austin St,"Pizza,Italian Restaurant,Restaurant,Pizza Place",Accommodation & Food Services,Forest Hills,US,us/ny/foresthills/7137austinst/-1153593762,40.7198,-73.84328,http://www.singlepage.com/a--j-pizza,14.0,14.0,,Grandmas Pizza,A & J Pizza,11375,0,25,NY,14.0
AVwd0tcCkufWRAb59kja,1901 West St,"Pizza,Pizza Place,Restaurants,Italian Restaurants",Accommodation & Food Services,Annapolis,US,us/md/annapolis/1901westst/-1780725889,38.9798,-76.5238,,16.99,16.99,,Grandma Pizza,Dimeo's Pizzeria,21401,0,25,MD,14.99
AVwdl7dWIN2L1WUfxV6_,1606 S Scatterfield Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Anderson,US,us/in/anderson/1606sscatterfieldrd/125181842,40.100304,-85.65148,,4.59,4.59,,Pizza Bites,Mancino's,46016,0,25,IN,4.59
AVwc0tKSByjofQCxiljZ,24270 Novi Rd,Pizza Place,Accommodation & Food Services,Novi,US,us/mi/novi/24270novird/1837692919,42.46747588,-83.47447976,,7.49,7.49,"Pepperoni, mushrooms, onions, mozzarella, pizza sauce",Pizza,Benito's Cafe,48375,0,25,MI,7.49
AVwc9DM-_7pvs4fz0uNz,5266 Beechnut St,"Pizza,Italian Restaurant,Restaurant,Pizza Place",Accommodation & Food Services,Houston,US,us/tx/houston/5266beechnutst/465698924,29.689463,-95.475395,http://www.singlepage.com/napoli-restaurant-6,17.5,17.5,,Meat Pizza,Napoli Restaurant,77096,25,40,TX,1.99
AVwchn4OIN2L1WUfl5kC,1000 W 3rd St,"Pizza,Pizza Place,Restaurants",Accommodation & Food Services,Anderson,US,us/in/anderson/1000w3rdst/1892944318,40.11294532,-85.69191858,,5.25,5.25,,Cheese Pizza (mozzarella) Whole Milk or Skimed,Tommy J's Pizza Cafe,46016,0,25,IN,5.25
AVwdxT9GkufWRAb59GmW,257 Echo Ave,Pizza Place,Accommodation & Food Services,Sound Beach,US,us/ny/soundbeach/257echoave/1835342124,40.95102792,-72.98250549,,21.0,21.0,With or without cheese,Vegetable Pizza,Cara Mia Brick Oven Pizza & Restaurant,11789,0,25,NY,17.75
AVwcsYx5kufWRAb5yAmM,2130 E Silver Springs Blvd,"Restaurant,Pizza Place",Accommodation & Food Services,Ocala,US,us/fl/ocala/2130esilverspringsblvd/-1753946511,29.186539,-82.10923,,9.5,9.5,,Create Your Own Pizza,Blue Highway Pizzeria,34470,25,40,FL,7.75
AVwc0kgIByjofQCxij2B,24 Old Jackson Rd,Pizza Place,Accommodation & Food Services,McDonough,US,us/ga/mcdonough/24oldjacksonrd/539105163,33.42767927,-84.09800905,,4.0,4.0,,Buffalo Chicken Pizza (Light Up Your Taste Buds!),Johnny's Pizza,30252,0,25,GA,4.0
